city,count
FRIDAY HARBOR,23
HOCKESSIN,45
SANBORNTON,5
ALSIP,53
BURLINGTON,696
VALDEZ,3
SUSQUEHANNA,11
ELKHORN CITY,12
MALBA,1
CARSON,233
LITTLEROCK,43
FRUIT HEIGHTS,15
HATLEY,7
WEST BRIDGEWATER,6
SOUDERTON,32
WHITELAW,1
CHURCHTON,10
COPAN,3
PEACHTREE CORNERS,84
FREDON TOWNSHIP,3
ROARING BROOK TWP,8
DIXMOOR,4
GRAETTINGER,6
SOUTH PORTLAND,26
CONESUS,9
WINDSOR,562
N WATERBORO,5
HOWARD,58
MORRIS PLAINS,71
OSSIAN,29
CHRISNEY,1
CAMANCHE,18
GREEN MOUNTAIN FALLS,2
LARGO,733
FLORAL CITY,56
DIXMONT,1
THOR,1
NEW HARMONY,12
TWELVE MILE,3
TRAVELERS RST,25
COLDSPRING,34
LA VERNIA,47
GASBURG,2
BAYFIELD,49
DIX HILLS,84
LORDSBURG,6
BOSQUE FARMS,11
LOGANTON,4
PIKETON,21
BECKWITH,1
HARRINGTON PARK,19
SEDRO WOOLLEY,57
HARGILL,1
MOUND,58
STOYSTOWN,4
COLORA,5
ROAMING SHORES,9
SAN BERNARDINO,701
FORESTDALE,6
LORANGER,18
EVERTON,6
ATHENS BOAT CLUB,1
MAYPEARL,5
EAST KILLINGLY,1
TROUT VALLEY,2
VAL VERDE,2
CHITTENDEN,1
CIRCLE PINES,63
OXBOW,2
ROSEBORO,13
BLACKSTONE,21
ROYAL OAKS,44
PAINT LICK,2
SOUTH DAYTONA,101
HAMERSVILL,1
HARDWICK,8
MCCALL,30
GUILD,1
TIJERAS,36
MARQUETTE,33
COOLSPRING,1
HAIKU,10
CAMDEN,432
WHITE HILLS,2
WAKE VILLAGE,23
BOVEY,4
WEST TISBURY,4
EASTCHESTER,16
WOOLWICH TOWNSHIP,7
REISTERSTOWN,85
LEO CEDARVILLE,1
STEVENS POINT,66
WELLINGTON,641
ELK PARK,3
CROSS LANES,5
SAUKVILLE,14
SWATARA,1
CHELSEA,125
YORKSHIRE,1
MILLSTONE TWP,9
PEETZ,1
KENTUCKY,1
LAKE ISABELLA,45
ARKVILLE,3
POTTERSVILLE,5
WISTER,11
OSSINING,39
WEINER,2
E LOS ANGELES,1
SHORTER,2
LATTY,1
MENASHA,52
POUND RIDGE,16
ARAB,67
MARBLEHEAD,27
PITSBURG,1
GERVAIS,6
INKOM,5
BUDA,166
VARNELL,1
MOUNT HOOD PARKDALE,4
LAKEHURST,6
JDHSDJS,1
MANLY,1
PENN HILLS,15
MC SHERRYSTOWN,4
ELWOOD CITY,1
EAST PALATKA,23
WEST SAINT PAUL,25
SAREPTA,10
LEAGUE CITY,442
MORNINGSIDE,7
WATER VIEW,5
BUFFALO,1125
RINGTOWN,4
SEARCY,78
CLEARVIEW,1
SCROGGINS,5
CHISAGO CITY,24
CONEMAUGH,2
WIND POINT,2
GHENT,15
WHITE BLUFF,21
CROPSEYVILLE,2
ARCO,6
AVILLA,11
QUINTON,35
KINTNERSVILLE,4
COVINGTON TWP,1
LOCK HAVEN,29
PHYLLIS,1
BOXBORO,1
CENTRAL FALLS,11
MOUNT POCONO,12
HYNDMAN,3
MASONTOWN,12
BRIAN HEAD,4
COURTLAND,24
HARBOR SPRINGS,24
SETH,1
LATTA,15
MYTON,3
GUTHRIE,82
LILLIAN,33
HOLDREGE,17
ERNUL,3
NEWAYGO,44
WIBAUX,3
JEKYLL ISLAND,9
MORLAND,5
PLANTERSVILLE,14
BUTTE MEADOWS,1
LACEYS SPRING,9
VALLEY HEAD,6
REARDAN,2
WRAY,9
FALLS CITY,33
LOCUST,22
ECORSE,17
DELTA JCT,1
STARK,5
SCOTT TOWNSHIP,8
BEECH ISLAND,22
GREENBRAE,26
MODALE,1
MOUNT CLARE,4
BUHL,28
LOWER GWYNEDD,4
HANNACROIX,3
WEST MONROE,124
BUNKER,2
PRESCOTT,355
CRARYVILLE,6
ULM,2
HILTON HEAD,32
TENAHA,6
ROLLING HILLS ESTATES,21
MARION TWP,1
DERRICK CITY,1
PARKDALE,2
HAWAIIAN GARDENS,20
EGG HARBOR TOWNSHIP,110
NAPLESFLORIDA,1
MIRAMONTE,5
EAST PITTSBURGH,1
MITTIE,1
RAGLEY,17
DEL MAR,55
ILWACO,6
BEMENT,5
EASTVIEW,4
OCONTO FALLS,11
FOREST PARK,128
MILLERSPORT,10
SILVER SPRING,878
BENSALEM,152
DOUGLAS,157
HORTONVILLE,9
LA VISTA,54
MANOR,153
ARGO,1
NEWTOWN,213
PAXICO,2
BOVINA CENTER,1
CARVILLE,2
GRAND MARSH,1
OWENSVILLE,18
LOS OSOS,49
DACULA,192
LOCKHART,46
TEXARKANA,319
MACEDONIA,34
ARMOUR,1
NEW ZION,1
STURGIS,84
CONNOR TWP,1
BAYSIDE HILLS,5
BENNETT,28
FANCY GAP,5
SISSONVILLE,2
OAKTOWN,1
HORNERSVILLE,1
LARSEN,7
MUIR,6
CLEARMONT,4
STARR,10
STAFFORD SPRINGS,44
VOCA,1
ARMONK,15
ORBISONIA,1
ARROWHEAD FARMS,2
NEW RINGGOLD,11
OAKLAND TOWNSHIP,8
WISC RAPIDS,20
NATICK,64
LENORA,1
NINE MILE FALLS,18
WEST NYACK,18
LESTER PR,1
ROCHESTER,1408
HENSONVILLE,3
LENORE,3
KENTFIELD,26
MORENCI,13
CAZENOVIA,23
ROBERT LEE,8
ARMONA,18
BARRYVILLE,3
ROCKLAND,33
RIO GRANDE,17
BERKELEY,388
HUNTINGTN STA,20
WESTWOOD,99
KENSETT,5
TURRELL,1
MADELIA,3
BONNER,4
BALD HEAD ISLAND,11
PALATINE,249
HAGARSTOWN,1
DETROIT,1361
FERN GLEN,2
SLIPPERY ROCK,23
MARTELL,5
PATTERSONVILLE,3
BNBRD ISL,1
OMEGA,7
PAVILION,1
DUNCANNON,40
PEMBROKE PNES,53
CUMMINGS,1
DUGGER,5
WALNUT,176
GLENHAVEN,1
NEPTUNE BEACH,58
BUNN,1
BAGLEY,13
HARTSVILLE,103
POINTBLANK,15
ALLENWOOD,4
WEST PITTSTON,12
ARKDALE,9
BUNA,41
COAL HILL,2
BANTA,1
KEMMERER,3
ARENA,6
CORNWALL HDSN,1
KEENE,49
COLD BROOK,4
ROCKWALL,297
ALPLAUS,2
HILDEBRAN,1
TIPLERSVILLE,3
USK,2
CARDIFF BY THE SEA,14
PARLIER,29
BASKING RIDGE,77
MANTI,5
RAVENDEN SPRINGS,1
SKYTOP,2
BLAIRSTOWN,37
BLUE EARTH,13
OGALLAH,1
MCNEAL,1
WALNUT PARK,1
COINJOCK,2
OAK GLEN,5
DANUBE,4
FRITCH,10
E PETERSBURG,3
ELK GROVE VLG,28
GOODELL,2
WALHONDING,2
CHINA GROVE,26
GRASSY KEY,1
TORRYE,1
DEEPSTEP,1
CHAMPIONS GT,4
CUDJOE KEY,18
LESTER PRAIRIE,9
STORY CITY,9
STEELE,6
ARMA,5
CARRBORO,18
FRANVILLE,1
OCEAN SPRINGS,271
AU SABLE FRKS,4
HURTSBORO,2
ULEN,1
WATHA,1
FREEHOLD TOWNSHIP,1
HERNDON,246
MENDHAM TOWNSHIP,2
WINDTHORST,2
BRADDOCK,21
PITTS,2
BONNIE,6
HERMLEIGH,3
OKEMAH,14
DARDANELLE,19
HOWERTONS,1
PIKE ROAD,28
FERNLEY,84
CLAYPOOL,9
COLORADO SPGS,497
PLAYA VISTA,19
SOUTH WILLIAMSPORT,4
GOWANDA,15
W BRIDGEWATER,3
PENDERGRASS,23
BURT,8
MCINTOSH,5
BURR,1
TURPIN,4
EGREMONT,2
LOUISA,61
VOLO,21
WORTHING,7
LOUISE,8
FORT SUPPLY,2
MUSE,2
N STONINGTON,1
RIXEYVILLE,11
DURANGO,136
IMNAHA,2
TONEY,51
PINE GROVE MILLS,3
BUSY,2
CARROLL,38
SIMSBURY,48
NAVASOTA,35
BECKWOURTH,1
HERMANN,16
BUSH,11
FOOSLAND,1
GRAMBLING,3
HAPPY CAMP,3
LADONIA,1
PLEASANT HILL,263
ANTONINO,3
HALE CENTER,4
VONA,1
MENDOCINO,14
MARYVILLE,271
PORT ARTHUR,186
ALLONS,4
BOZRAH,4
LIBERTY CTR,2
ARBOGA,3
WEST WYOMING,1
NEW ATHENS,12
SALINE,42
DUNKERTON,1
MANQUIN,2
WATTS,7
BLOOMVILLE,13
SOUTH WEYMOUTH,4
SOUTH BELOIT,43
HUSSER,1
MC KEAN,5
RUFFS DALE,5
CALLAWAY,26
KILLINGTON,8
TISHOMINGO,5
ASHER,3
ORRICK,5
BARLOW,1
HUNT VALLEY,3
FULLERTON,391
RUSSELL,31
N HIGHLANDS,14
EAST CLARIDON,1
KIRBY,13
SCHOFIELD,22
KALISPELL,117
ALTUS,60
MELROSE,97
MORGANZA,3
STRATHMORE,6
BANKS,18
HOUMA,212
ST SIMONS IS,8
SOUTH SOLON,3
SADIEVILLE,11
CHESHIRE,116
SALINA,179
DELMONT,13
FRIES,4
BERWICK,181
MOORESTOWN,75
LANTANA,167
OPOLIS,2
CLINTON TOWNSHIP,206
MOXEE,19
SAN TAN VLY,96
TURBOTVILLE,4
WEST PITTSBURG,4
E BRIDGEWTR,2
MAYLENE,19
PALOUSE,2
JONESBURG,5
GLEN SPEY,6
PACIFIC JCT,3
LAVALLETTE,39
NEW WOODSTOCK,2
CHAPMANVILLE,6
SUNNYSIDE,52
MANCHESTER TOWNSHIP,9
MANNS CHOICE,4
PENN VALLEY,74
CONVENT,3
ASHBY,6
E SPRINGFIELD,1
NIANGUA,7
JONES MILLS,1
ALTON,137
NAMBE PUEBLO,1
OBETZ,11
HOSFORD,2
EAST PEORIA,76
SHELBY,157
KINNEAR,2
BECIDA,1
NORCO,112
GILA BEND,4
AIKEN,226
HOLYROOD,1
MANITOWISH WATERS,7
COLE CAMP,6
CRYSTAL FALLS,7
FORT RIPLEY,4
BERMUDA DUNES,41
HILLPOINT,1
MILLTOWN,42
KINSTON,75
LAKE MILLS,14
OSBURN,4
ELK FALLS,3
MENOMONIE,23
PACOIMA,88
WALLAND,10
YEMASSEE,9
GRANGEVILLE,9
BANGS,11
BARABOO,31
EASTOVER,27
GOODRIDGE,1
SW RANCHES,1
HINDMAN,1
SAN PERLITA,1
BONNEY LAKE,137
PAHRUMP,178
S BOARDMAN,2
FRANCESTOWN,1
PASKENTA,1
WAPANUCKA,2
VELPEN,2
BICKLETON,1
ZIONVILLE,4
WORCESTER,224
CHUGIAK,7
BANNER ELK,25
COBURN,2
ANTONITO,4
COBURG,2
FORT KENT,2
SUTTER CREEK,38
DONALDSONVILLE,21
ETTER,1
VAN,14
BANDY,1
HADDON HGTS,5
LITTLE MEADOWS,1
COURTENAY,2
ENDEAVOR,4
MOSS BLUFF,1
SOUTH WALES,7
WOODLYN,17
HONEY GROVE,13
QUINTER,4
BROOMFIELD,341
CASTLE ROCK,485
LAKEWOOD VLG,1
SEVEN BAYS,3
CLAWSON,27
BUNKIE,12
BREAUX BRIDGE,79
FORBESTOWN,2
MONTREAL,6
WALLACE,35
VOSSBURG,1
MONTREAT,1
WESTVILLE,81
HALLS,13
CREAM RIDGE,16
HARRISONVILLE,55
GLENWOOD LANDING,3
GULLY,2
CHESTERTON,91
BELLECHESTER,1
EAST HARDWICK,2
WOOLFORD,5
BELLE HAVEN,4
HARPERSVILLE,8
LOREAUVILLE,2
COBBS LAKE PRESERVE,1
W HOMESTEAD,3
HESSMER,8
CONWAY SPRINGS,2
JIM THORPE,24
N CAMBRIA,3
SALIDA,112
COLD SPRING,37
TIRO,3
TUSCUMBIA,52
TUCCSON,1
FORT MOHAVE,106
BATTLEBORO,7
CROYDON,50
MANASSAS,387
HOOKSTOWN,3
MARINE CITY,6
AGUANGA,23
ARENAS VALLEY,5
FAIR GROVE,20
LITITZ,90
SULTAN,20
GREENBACKVILLE,5
WESTPHALIA,11
SLOATSBURG,13
ADELPHI,19
LINN VALLEY,7
EAST RYEGATE,1
NEW MATAMORAS,3
MORICHES,4
WEST HEMPSTEAD,42
CHASSELL,5
FORT JENNINGS,4
PORT O CONNOR,17
WHITE CLOUD,18
ROGERSVILLE,82
STEEDMAN,1
BOWIE,426
NEW ROCHELLE,88
CRUCIBLE,1
FALL BRANCH,13
DRIFTWOOD,36
DES ALLEMANDS,11
CLARKESVILLE,37
GILCREST,4
MOUNDRIDGE,5
KAPAAU,2
ROMANSVILLE,3
WEST PEORIA,21
WOODSVILLE,2
NEGLEY,3
MOUNDSVILLE,17
CHESTNUT MOUND,1
HYRUM,26
FRANCONIA,7
SHREWSBURY,70
BAY CENTER,1
VINTONDALE,1
ACHILLE,1
YALAHA,5
BRONSTON,7
CATHARPIN,3
BELMOND,7
HUNTINGBURG,18
DEPAUW,13
REDDING,662
CARYVILLE,16
BELMONT,274
MAYFIELD,32
GLENWOOD CITY,10
ENOREE,9
PALOS VERDES ESTATES,42
STURGEON BAY,31
FORT COBB,6
TROUTDALE,40
MONTEREY PARK,143
MOUNT SOLON,2
ROTTERDAM JUNCTION,1
KIRON,2
RED JACKET,1
PALASTINE,1
RURAL HALL,17
HUNTSBURG,4
SAUK RAPIDS,50
SEALEVEL,2
DWALE,1
LAURA,9
AMBLER,98
VERO BEACH,1242
TOM BEAN,5
HOLMESVILLE,3
SPARKS GLENCOE,9
SIDNEY CENTER,3
DAYTON,1296
FOOTVILLE,3
REDFORD,162
PRINTER,1
SLATE HILL,1
ALTHA,16
KEYSVILLE,12
REDKEY,5
PHILIPP,1
WHITEHOUSE STATION,30
BENTONIA,4
PENN YAN,26
BELVIEU,1
BELVIEW,1
ESTILL SPRINGS,23
GRIFFITH,93
UPPR MARLBORO,49
WSHNGTN XING,4
MOUNTIVILLE,1
TUMBLING SHLS,1
SAVANNA,8
LANETT,21
MIDAS,1
EAST CONCORD,6
FARR WEST,19
CHERITON,2
HARBORCREEK,4
SPARTA,305
CENTER CITY,11
KINGS MOUNTAIN,34
SOUTHSIDE,51
LINCOLN CITY,43
TOMAH,36
WASCO,81
CHATTAROY,14
SEBEWAING,3
TRUMANN,17
HOWARDSVILLE,3
COSBY,21
MAGGIE VALLEY,34
DURHAM,643
NEW CARLISLE,76
UINTAH,2
LEISENRING,1
TAR HEEL,1
BAILEYS HARBOR,5
MONT BELVIEU,42
WARROAD,13
BUFFALO LAKE,3
CHURCH POINT,46
THORNHURST,5
CLIFTON SPRINGS,6
CARTWRIGHT,6
ALVIN,159
POULTNEY,5
SALISBURY MLS,1
GRAND PRAIRIE,726
CHIPPEWA LAKE,9
NEW PALTZ,20
SULLIVAN CITY,6
WHIPPANY,26
MELBOURNE,1333
ELLINGTON,65
HORNTOWN,1
LITHIA,214
POCASSET,10
BELLE CHASSE,50
CRYSTAL CITY,18
SARASOTA,2785
DIAGONAL,3
PASADENA,1040
FAIRBANK,5
MARINA DL REY,7
TENAFLY,43
CINNAMINSON,78
TIFTON,66
VACHERIE,19
HONEA PATH,30
SQUIRES,2
NORTH MIAMI,234
WAWONA,5
GORHAM,36
GUATAY,3
CHOCOWINITY,17
GEISMAR,26
SULPHUR ROCK,5
FORRESTVILLE,1
THERIOT,3
ST CLAIRSVILLE,1
CLIVE,41
KALKASKA,17
RED BAY,5
GURDON,8
MAMOU,13
HITCHCOCK,36
WOLFEBORO,15
KIRKSVILLE,38
WEBSTER SPGS,1
STITTVILLE,2
BONNE TERRE,54
NEW SHARON,6
PAONIA,16
ANGWIN,15
BAR HARBOR,4
COLORADO SPRINGS,1913
HALEIWA,5
HOMER GLEN,75
ENGLAND,8
TUNNELTON,5
BEACH CITY,21
SOUTH DENNIS,16
HESPERUS,8
ST GEORGE ISL,1
OLD ORCHARD BEACH,20
MARTINSVILLE,208
WORTHAM,8
NORTH RIDGEVILLE,83
SEARCHLIGHT,2
MANISTIQUE,5
WEATHERLY,4
SALTSBURG,6
LANEXA,12
PILESGROVE,11
GLENDORA,219
HARTFIELD,2
BARBEAU,3
EVRGREEN PARK,1
DIAMONDHEAD,51
BRADDOCK HEIGHTS,1
BOYCE,14
CATALINA,1
RAPHINE,8
LEVELS,2
THIELLS,6
LA JOLLA,132
WATHENA,5
OSTRANDER,17
SAINT FRANCIS,58
LITTLE HOCKING,6
SWANSBORO,47
NEW SHOREHAM,2
SAINT DAVID,13
LOCKESBURG,5
PLAISTOW,20
CAIRO,74
CAROLINA BEACH,59
HANCOCKS BRIDGE,1
VON ORMY,13
HERMAN,6
ORISKANY,2
TUSKEGEE,17
DE TOUR VLG,1
MAKAWAO,14
GRANT,55
WESLEY,3
KELLERTON,1
NEWDALE,1
NORTH BELLMORE,46
BOYDS,32
PRIEST RIVER,15
UPPER TRACT,1
CEDAR RIDGE,1
LENNOX,6
HEARTLAND,45
ROCKAWAY BOROUGH,1
PRICHARD,12
FEDSCREEK,2
DIXIANA,2
NORTH BLENHEIM,2
UPPERCO,5
CLINT,10
MOUNT EDEN,5
HERMON,11
ST LUCIE WEST,2
MOSS BEACH,11
PANAMA CITY BEACH,626
WATSEKA,19
JERSEY SHORE,18
POLSON,31
MONTOURSVILLE,19
QUINAULT,4
WEST HARTFORD,246
WHISPERING PINES,19
ALTA SERRIA,1
DAYTOWN,1
MCCULLOM LAKE,3
PORTERSVILLE,6
NORRIS,4
MONKEY ISLAND,1
SOUTHINGTON,142
COXS CREEK,23
TAWAS CITY,11
KJHKJHK,1
LENNON,6
WEST CARROLLTON,21
WSJD,1
BARKER,4
LATONIA,1
TINTON FALLS,62
CARVER,50
GILMORE,2
SULPHUR SPRINGS,63
BASEHOR,38
IJDJ,1
WARDELL,1
EAST GADSDEN,2
SHEPHERDSVLLE,21
GREENWOOD,670
COBB ISLAND,2
SHERMAN,226
OLMSTED FALLS,22
NEW MONMOUTH,1
BRODERICK,1
BRIGGSDALE,5
CORDES LAKES,3
NIPOMO,80
SAPELO ISLAND,1
GRISWOLD,30
MEDICINE BOW,2
LOS RANCHOS,14
CLEONA,7
PONCA CITY,75
S HACKENSACK,1
LAKE SHERWOOD,7
OPELOUSAS,94
11 NCTD,1
SUDAN,4
CORONA DEL MAR,48
RIO OSO,3
SABATTUS,11
WINCHENDON,21
EAST MORICHES,15
MAGDALENA,2
GLEN AUBREY,4
CHADWICK,1
NORTH TERRE HAUTE,2
FAIRPORT HARBOR,9
MARDELA SPRINGS,9
CLENDENIN,7
W LAFAYETTE,23
N CHESTERFLD,2
QUEENS,32
FOWLERVILLE,42
GERBER,5
HENRICO,360
KEWAUNEE,9
NORTH PEKIN,5
MINNESOTA CITY,4
FRAZIERS BOTTOM,1
GRATZ,4
DEVILS LAKE,13
VIPER,4
FARMER CITY,11
PRUNEDALE,3
FRAZIER PARK,35
FARMDALE,4
BLASDELL,9
CITY INDUSTRY,3
SOUTH LYON,102
WAVERLY,175
IVYLAND,13
HARDIN,28
HI NELLA,4
GROESBECK,11
DUQUOIN,1
HENSLEY,14
RODESSA,1
JENKINTOWN,40
YELLOW SPRINGS,11
EAST MONTPELIER,1
PEYTON,175
ROMULUS,97
IRWIN,77
ENGLISHTOWN,11
HOHENWALD,24
RIGBY,53
ELKINS PARK,67
PORT CHESTER,33
CLIMAX SPRGS,2
CHARLES CITY,33
NATRONA HTS,4
BERTHA,2
LEAVITTSBURG,14
SHELLY,1
PATTON VILLAGE,1
NORTON SHORES,44
JAYTON,2
DUNSMUIR,18
NEW LONDON,151
FOSTER CITY,115
CORRY,20
FRISCO,1548
BROWNS SUMMIT,20
CRAWFORDVILLE,194
LENOIR,85
BEAVER DAM,56
GRAWN,3
CYLINDER,1
SOUTH GORIN,1
S VINEMONT,1
MANKATO,88
CLIFF,1
HESPERIA,368
EAST BRIDGEWATER,15
STEPHENSON,22
HOPATCONG,49
PERRYSVILLE,12
ROCK CREEK,5
PECKVILLE,10
TRAPPE,26
CHAMOIS,1
WASTA,1
GALIEN,5
SMOLAN,1
CLAYSVILLE,8
STEENS,10
CHESTNUT RIDGE,4
BARBOURSVILLE,31
SERGEANT BLF,1
WICKETT,1
SIERRA VISTA,209
DARRINGTON,5
MOORELAND,8
RAYMONDVILLE,31
WEST BRADFORD,1
SNEEDVILLE,4
LOUGHMAN,1
N MANCHESTER,9
SOUTH CHATHAM,2
WALKERVILLE,2
COTTLEVILLE,13
PALMVIEW,12
SOUTHAVEN,111
HOLLINS,10
AMBROSE,1
OTTERBEIN,5
MOFFAT,4
KIRKLAND,284
STOCKTON,1671
DAWSON SPRINGS,9
POCONO PINES,12
KELLEYS IS,1
MERCER ISLAND,45
COCONUT GROVE,35
ROSE VALLEY,2
GOODSPRINGS,1
GRAYTOWN,4
PEPPERELL,20
TIMMONSVILLE,25
ROCKFORD,701
WANAMINGO,3
FAXON,2
RUMNEY,7
ASKEWVILLE,1
TOWACO,17
BERLIN HEIGHTS,4
PORT MURRAY,8
PILOT ROCK,5
BRADFORDWOODS,5
COTTRELLVILLE,10
CHESTER SPRINGS,80
RIVERDALE,333
RANGELEY,4
SIMIVALLEY,1
LINN CREEK,16
VANCEBURG,7
PARAMOUNT,80
DES ARC,9
REDLAND,1
SOUTH PRINCE GEORGE,9
DRUMS,27
SKIPPACK,5
LIMAVILLE,1
VIRGINIA BEACH,1353
MIDDLEBURGH,7
LOOSE CREEK,1
LASALLE,1
QUEENSBURY,62
SCALY MTN,1
KERHONKSON,11
MORIAH,3
SILVERDALE,49
CLOSTER,38
HUBBARDSTON,5
EL RENO,59
WARRENTON,193
COLONIAL HGTS,8
LANSFORD,15
MILLDALE,1
MURRYSVILLE,29
PORT HADLOCK,5
OXFORD JCT,1
BENHAM,1
AVENTURA,262
NO CITY,2
BRILLION,9
FENWICK ISLAND,10
COEUR D ALENE,94
GREENFIELD PARK,1
WAR,1
LOCKEFORD,15
BULL VALLEY,8
STACY,39
OHIOPYLE,3
NORTH BRUNSWICK,84
DRYFORK,2
VALLIANT,5
LUVERNE,18
FOREST HILL,108
EPPING,27
LACOSTE,1
LOCKWOOD,7
VERNON ROCKVILLE,33
REDLAKE,1
SEA RANCH,1
ESMONT,2
GRAYVILLE,10
COUPLAND,2
E RUTHERFORD,4
HIGHLANDVILLE,9
RICKREALL,1
KETTLEMAN CITY,2
AKRON,713
RICHLAND,210
ESMOND,1
HOULTON,24
EAST WENATCHEE,58
MT PROSPECT,50
BROOKPORT,3
WALFORD,5
ONTONAGON,4
KENEDY,10
SAEGERTOWN,6
BLOOMFLD HLS,15
LENOX DALE,2
OYSTER CREEK,4
WESTGATE,1
30540,1
NORTHFIELD,183
PEARBLOSSOM,7
RIDDLESBURG,1
CORBIN,47
MAUMELLE,65
TESCOTT,4
VINCENNES,58
SANTA MONICA,199
SPARKS,444
BELLMEAD,5
WDM,40
SUSANVILLE,74
WINNSBORO,71
OAK GROVE,111
CEDAR VALLEY,2
GALION,53
IONIA,53
EL PASO TX,1
NEW LEBANON,14
COLUMBUS JUNCTION,6
LANDRUM,28
RIVERDALE PARK,2
MC KENZIE,30
ELIZABETHTOWN,268
GOLDSBORO,166
CALHOUN CITY,5
TERRA ALTA,10
OVERBROOK,9
EL CAMPO,53
HOMEWORTH,4
SAULSBURY,4
MOUNTAIN PARK,1
BENTON HARBOR,74
BASSFIELD,8
SOUTH STERLING,1
CLEARFIELD,140
CONCORD TOWNSHIP,45
SAINT INIGOES,3
PIGGOTT,7
CHIPPEWA FALLS,48
HANSELL,1
PALISADES,6
CORFU,8
MERCER,32
MOUNT SUMMIT,1
PUNTA GORDA,872
TILDEN,2
CARLSBAD,663
AILEY,1
CLARKSVILLEE,1
DENMARK,41
ESPYVILLE,3
HOLCOMB,16
OKEMOS,41
TONAWANDA,130
TUNKHANNOCK,22
BUTTE FALLS,1
CONCORD,919
SOUND BEACH,19
HOLYOKE,47
MERCED,454
STEPHENVILLE,95
ROZET,7
BROADFORD,1
DOUGLASS,12
WHITTEN,1
TEQUESTA,127
LITTLE YORK,4
VARNVILLE,12
CRESWELL,35
PORT AUSTIN,10
EAST GREENWICH,32
ROXBURY,23
W HAVERSTRAW,3
TANEYTOWN,30
PILGRIM,1
MADISON TOWNSHIP,6
PLATTE CENTER,2
SINKING SPG,10
PAULS VALLEY,24
COVENTRY TOWNSHIP,27
MORRO BAY,49
PULTENEY,2
INDIANA,34
SAGAMORE,1
STRABANE,2
WEST PARIS,2
COLLINWOOD,3
LEESPORT,17
THATCHER,26
ZAMORA,2
WOODGATE,2
SANDERS,2
SPEARFISH,35
ATCO,53
WESTWORTH VILLAGE,5
CORAL,3
SOUTH GLASTONBURY,17
CHAVIES,2
CORAM,56
SHARPSVILLE,19
BATES CITY,8
TRAIL CREEK,9
BAYVIEW GARDENS,3
GLOSTER,7
LATON,6
ORE CITY,11
PHILLIPS,10
CEDARPINES APRK,1
NEEDVILLE,60
KEEAU,1
NARDIN,1
WHEATON,192
JOHNSTOWN,270
DAMMERON VLY,1
MESHOPPEN,4
TRESCKOW,1
LAKE BLUFF,28
TONGANOXIE,40
MILLFIELD,4
CHALLIS,2
QUILCENE,3
SAINT LOUISVL,2
LEE CENTER,5
N ATTLEBORO,10
WINNEBAGO,28
DUNLEVY,3
HOWEY IN HLS,5
BON WIER,4
HOLIDAY ISLAND,9
FORD HEIGHTS,2
BALFOUR,1
ELKHORN,159
MAPLE GLEN,11
STANDISH,27
REUNION,57
ELMWOOD,17
LIMON,6
ROEBLING,14
BRODHEADSVILLE,2
HAMTRAMCK,65
HOLLY POND,9
MC LEOD,1
SOUTH VIENNA,10
BONHAM,37
CREEKSIDE,1
BROKEN ARROW,471
ROSANKY,1
MAR LIN,2
EXMORE,5
NEW HOLLAND,32
SOUTH ENGLISH,2
TENNILLE,5
EMMETSBURG,8
HERRIMAN,193
SOUTH ZANESVILLE,1
MALLORY,1
WALNUT CREEK,368
UNION BEACH,17
BROOKLAWN,8
BOOKER,1
FATE,121
BEACHWOOD,85
ELIJAY,1
CULDESAC,1
WALLIS,24
STEARNS,1
SUCCASUNNA,24
WHITE BEAR TOWNSHIP,6
BATESBURG,23
COMMERCE,113
GIBBSBORO,10
MERION STATION,14
FAIR OAKS,314
NAVASSA,6
STONE PARK,5
ZOLFO SPRINGS,25
ROBINS,6
SAN JUAN,77
CORTE MADERA,35
TEMPERANCEVLE,1
BUMPUS MILLS,2
SARALAND,66
STEWARTVILLE,18
MANNING,52
UPPER CHICHESTER,57
SEWALLS POINT,8
SUGAR CITY,7
THOMAS,2
LORE CITY,4
STIGLER,21
FALL RIVER MILLS,6
MARGATE CITY,42
BOYKINS,2
TRYON,12
PICAYUNE,76
ELSBERRY,12
HUBBARD,64
YARMOUTH,12
EAST GULL LAKE,3
WAVES,4
HOLLISTON,21
HADDOCK,6
GERMANTOWN,407
NORTH VERNON,58
BREINIGSVILLE,38
ELIZABETH,318
MOUNT BLANCHARD,4
OCEAN ISL BCH,8
CANDIA,12
ALAFAYA,6
BLACK EARTH,7
SOUTH HAMILTON,11
SALT LAKE CITY,885
FREELAND,62
ATGLEN,4
MAHOPAC,49
COPPEROPOLIS,52
GARRETTSVILLE,18
MC CALLSBURG,1
UTAH CT,1
BRANT,1
SCAPPOOSE,29
MICKLETON,10
COVINA,201
SAN DIMAS,122
BIG BEND,1
MCLAIN,1
40006,1
NEAPOLIS,3
ROAN MOUNTAIN,10
BRIGANTINE,73
ARCHER LODGE,8
SNOW CAMP,12
LEXINGTON,1370
BONNER SPGS,5
ATKA,20
HILLTOP LAKES,6
MEADOWS PLACE,19
CHESTERLAND,36
GERALD,8
KERSEY,16
OCEAN BREEZE,11
WHITE,26
GLEASON,8
ORTLEY BEACH,1
CREAL SPRINGS,9
CARBONDALE,125
STANFORD,25
MOUNDVILLE,30
GATES,29
FARMERS BRNCH,18
WHITT,1
MARKESAN,2
QUICKSBURG,1
SANTA YSABEL,4
